original,correct,attempt_count,ms_first_response,answer_type,position,skill_name,hint_total,opportunity
1,0,1,8257,algebra,6,Absolute Value,0,12
1,1,1,9886,algebra,6,Absolute Value,0,13
1,0,1,12972,algebra,6,Absolute Value,0,14
1,0,1,18382,algebra,6,Absolute Value,0,15
1,1,1,6293,algebra,6,Absolute Value,0,16
1,1,1,6992,algebra,6,Absolute Value,0,17
1,1,1,22527,algebra,6,Absolute Value,0,18
1,1,1,16376,algebra,6,Absolute Value,0,19
1,1,1,28482,algebra,6,Absolute Value,0,20
1,0,1,10177,algebra,6,Absolute Value,0,1
1,1,1,6468,algebra,6,Absolute Value,0,2
1,1,1,5635,algebra,6,Absolute Value,0,3
1,1,1,4134,algebra,6,Absolute Value,0,4
1,1,1,9498,algebra,6,Absolute Value,0,5
1,1,1,6399,algebra,6,Absolute Value,0,6
1,1,1,8578,algebra,14,Absolute Value,0,1
1,1,1,15453,algebra,14,Absolute Value,0,2
1,1,1,7359,algebra,14,Absolute Value,3,3
1,1,1,19328,algebra,14,Absolute Value,0,4
1,1,1,20875,algebra,14,Absolute Value,0,5
1,1,1,21877,algebra,58,Absolute Value,0,1
1,1,1,45958,algebra,111,Absolute Value,0,2
1,1,1,13004,algebra,112,Absolute Value,0,3
1,1,1,18782,algebra,1,Absolute Value,0,4
1,1,1,47897,algebra,2,Absolute Value,0,5
1,1,1,8828,algebra,14,Absolute Value,0,1
1,1,1,16000,algebra,14,Absolute Value,0,2
1,1,1,3829,algebra,14,Absolute Value,3,3
1,1,1,7984,algebra,14,Absolute Value,0,4
1,1,1,10875,algebra,14,Absolute Value,0,5
1,1,1,11172,algebra,10,Absolute Value,0,1
1,0,1,24687,algebra,12,Absolute Value,0,1
1,1,1,50816,algebra,11,Absolute Value,0,1
1,1,1,19550,algebra,11,Absolute Value,0,2
1,0,1,50392,algebra,11,Absolute Value,0,3
1,1,1,8116,algebra,11,Absolute Value,0,4
1,1,1,13159,algebra,11,Absolute Value,0,5
1,1,1,7719,algebra,11,Absolute Value,0,6
1,1,1,14071,algebra,11,Absolute Value,0,7
1,1,1,13919,algebra,11,Absolute Value,0,8
1,1,1,18558,algebra,11,Absolute Value,0,1
1,1,1,11518,algebra,11,Absolute Value,0,2
1,1,1,33998,algebra,11,Absolute Value,0,3
1,1,1,4935,algebra,11,Absolute Value,0,4
1,1,1,17682,algebra,11,Absolute Value,0,5
1,1,1,49860,algebra,1,Absolute Value,0,1
1,1,1,8531,algebra,1,Absolute Value,0,2
1,1,1,9891,algebra,1,Absolute Value,0,3
1,1,1,3407,algebra,1,Absolute Value,0,4
1,1,1,3922,algebra,1,Absolute Value,0,5
1,0,1,22969,algebra,2,Absolute Value,0,6
1,1,1,8344,algebra,2,Absolute Value,0,7
1,1,1,21969,algebra,2,Absolute Value,0,8
1,1,1,15344,algebra,2,Absolute Value,0,9
1,0,1,3797,algebra,2,Absolute Value,0,10
1,1,1,14203,algebra,2,Absolute Value,0,11
1,1,1,4641,algebra,2,Absolute Value,0,12
1,1,1,12547,algebra,2,Absolute Value,0,13
1,1,1,3422,algebra,2,Absolute Value,3,14
1,1,1,4219,algebra,2,Absolute Value,0,15
1,1,1,9577,algebra,12,Absolute Value,0,1
1,0,1,12530,algebra,13,Absolute Value,0,2
1,1,1,7358,algebra,13,Absolute Value,0,3
1,1,1,17264,algebra,13,Absolute Value,0,4
1,1,1,7905,algebra,13,Absolute Value,0,5
1,0,1,20781,algebra,12,Absolute Value,0,1
1,1,1,5360,algebra,12,Absolute Value,3,1
1,1,1,12641,algebra,13,Absolute Value,0,2
1,1,1,245406,algebra,26,Absolute Value,0,1
1,0,1,21062,algebra,26,Absolute Value,0,2
1,1,1,74189,algebra,26,Absolute Value,0,3
1,1,1,23847,algebra,26,Absolute Value,0,4
1,1,1,67311,algebra,26,Absolute Value,0,5
1,1,1,13351,algebra,26,Absolute Value,0,6
1,1,1,22863,algebra,26,Absolute Value,0,7
1,1,1,22824,algebra,26,Absolute Value,0,8
1,0,1,20583,algebra,26,Absolute Value,0,9
1,0,1,20045,algebra,26,Absolute Value,0,10
1,0,1,53141,algebra,26,Absolute Value,0,11
1,1,1,21028,algebra,26,Absolute Value,0,12
1,1,1,104815,algebra,26,Absolute Value,0,13
1,1,1,19951,algebra,26,Absolute Value,0,14
1,1,1,33343,algebra,26,Absolute Value,0,15
1,1,1,69177,algebra,26,Absolute Value,0,16
1,1,1,42041,algebra,26,Absolute Value,0,17
1,0,1,19208,algebra,26,Absolute Value,0,18
1,0,0,38746,algebra,26,Absolute Value,0,19
1,0,1,5995,algebra,26,Absolute Value,0,20
1,1,1,6685,algebra,26,Absolute Value,0,21
1,1,1,22311,algebra,26,Absolute Value,0,22
1,1,1,46575,algebra,26,Absolute Value,0,23
1,1,1,16569,algebra,26,Absolute Value,0,24
1,0,1,14383,algebra,26,Absolute Value,0,25
1,1,1,13485,algebra,26,Absolute Value,0,26
1,0,1,60469,algebra,1,Absolute Value,0,1
1,1,1,11671,algebra,1,Absolute Value,0,2
1,0,0,15953,algebra,1,Absolute Value,0,3
1,1,1,12281,algebra,1,Absolute Value,0,4
1,0,1,11860,algebra,1,Absolute Value,0,5
1,0,1,25944,algebra,1,Absolute Value,0,6
1,1,1,39987,algebra,1,Absolute Value,0,7
1,1,1,28199,algebra,1,Absolute Value,0,8
1,1,1,53951,algebra,1,Absolute Value,0,9
1,0,1,132468,algebra,32,Absolute Value,0,10
1,1,1,8844,algebra,32,Absolute Value,0,11
1,1,1,8172,algebra,32,Absolute Value,0,12
1,1,1,5453,algebra,32,Absolute Value,0,13
1,0,3,13765,algebra,8,Absolute Value,0,14
1,0,2,5922,algebra,8,Absolute Value,2,15
1,1,1,5437,algebra,8,Absolute Value,2,16
1,0,1,56109,algebra,1,Absolute Value,0,1
1,1,1,12297,algebra,1,Absolute Value,0,2
1,0,1,9266,algebra,1,Absolute Value,0,3
1,0,1,7985,algebra,1,Absolute Value,0,4
1,0,1,13938,algebra,1,Absolute Value,0,5
1,1,1,13505,algebra,1,Absolute Value,0,6
1,1,1,13297,algebra,1,Absolute Value,0,7
1,1,1,11467,algebra,1,Absolute Value,0,8
1,0,1,41603,algebra,32,Absolute Value,0,9
1,1,1,12831,algebra,32,Absolute Value,0,10
1,1,1,23461,algebra,32,Absolute Value,0,11
1,0,1,21577,algebra,32,Absolute Value,0,12
1,1,1,29192,algebra,32,Absolute Value,0,13
1,1,1,30781,algebra,8,Absolute Value,2,14
1,1,1,27610,algebra,8,Absolute Value,2,15
1,1,1,26985,algebra,8,Absolute Value,2,16
1,1,1,30906,algebra,32,Absolute Value,0,1
1,0,1,4172,algebra,9,Absolute Value,0,2
1,1,1,7250,algebra,9,Absolute Value,0,3
1,1,1,4468,algebra,9,Absolute Value,0,4
1,1,1,4859,algebra,9,Absolute Value,0,5
1,0,1,7953,algebra,9,Absolute Value,0,6
1,0,1,7000,algebra,9,Absolute Value,0,7
1,1,1,60031,algebra,1,Absolute Value,0,1
1,1,1,15484,algebra,32,Absolute Value,0,2
1,1,1,8953,algebra,9,Absolute Value,0,3
1,1,1,9375,algebra,9,Absolute Value,0,4
1,1,1,11063,algebra,9,Absolute Value,0,5
1,1,1,24016,algebra,1,Absolute Value,0,1
1,1,1,56453,algebra,32,Absolute Value,0,2
1,1,1,10172,algebra,8,Absolute Value,2,3
1,1,1,7094,algebra,8,Absolute Value,2,4
1,1,1,5203,algebra,8,Absolute Value,2,5
1,1,1,38234,algebra,1,Absolute Value,0,1
1,1,1,10063,algebra,8,Absolute Value,2,2
1,1,1,7203,algebra,8,Absolute Value,2,3
1,0,1,84344,algebra,1,Absolute Value,0,1
1,0,1,8813,algebra,32,Absolute Value,0,2
1,1,1,15484,algebra,32,Absolute Value,0,3
1,1,1,10625,algebra,32,Absolute Value,0,4
1,1,1,21078,algebra,32,Absolute Value,0,5
1,0,1,13812,algebra,9,Absolute Value,0,6
1,0,1,10266,algebra,9,Absolute Value,0,7
1,1,1,8219,algebra,9,Absolute Value,0,8
1,1,1,9281,algebra,9,Absolute Value,0,9
1,1,1,12344,algebra,9,Absolute Value,0,10
1,0,1,22781,algebra,9,Absolute Value,0,11
1,1,1,4422,algebra,9,Absolute Value,0,12
1,1,1,18515,algebra,15,Absolute Value,2,13
1,0,2,7297,algebra,15,Absolute Value,2,14
1,0,2,7016,algebra,15,Absolute Value,2,15
1,1,1,4578,algebra,15,Absolute Value,2,16
1,1,1,3531,algebra,15,Absolute Value,2,17
1,0,2,5015,algebra,15,Absolute Value,2,18
1,1,1,9547,algebra,15,Absolute Value,2,19
1,1,1,4531,algebra,16,Absolute Value,2,20
1,1,1,5594,algebra,16,Absolute Value,0,21
1,1,1,2703,algebra,16,Absolute Value,0,22
1,1,1,2875,algebra,16,Absolute Value,2,23
1,1,1,7219,algebra,16,Absolute Value,2,24
1,1,1,10813,algebra,15,Absolute Value,2,25
1,1,1,10906,algebra,15,Absolute Value,2,26
1,1,1,33875,algebra,1,Absolute Value,0,1
1,0,1,6703,algebra,32,Absolute Value,0,2
1,1,1,6062,algebra,32,Absolute Value,0,3
1,1,1,5312,algebra,32,Absolute Value,0,4
1,1,1,29719,algebra,32,Absolute Value,0,5
1,1,1,16265,algebra,9,Absolute Value,0,6
1,1,1,4891,algebra,9,Absolute Value,0,7
1,1,1,10328,algebra,9,Absolute Value,0,8
1,1,1,12844,algebra,1,Absolute Value,0,1
1,1,1,7281,algebra,32,Absolute Value,0,2
1,1,1,11328,algebra,8,Absolute Value,2,3
1,1,1,5656,algebra,8,Absolute Value,2,4
1,1,1,5875,algebra,8,Absolute Value,2,5
1,1,1,5250,algebra,8,Absolute Value,2,6
1,1,1,6656,algebra,8,Absolute Value,2,7
1,0,2,6047,algebra,8,Absolute Value,0,8
1,1,1,6250,algebra,9,Absolute Value,0,9
1,1,1,7969,algebra,9,Absolute Value,0,10
1,1,1,6563,algebra,9,Absolute Value,0,11
1,1,1,8297,algebra,8,Absolute Value,2,12
1,1,1,8813,algebra,8,Absolute Value,2,13
1,1,1,5297,algebra,8,Absolute Value,2,14
1,1,1,9641,algebra,8,Absolute Value,2,15
1,1,1,9438,algebra,8,Absolute Value,2,16
1,0,0,42641,algebra,1,Absolute Value,0,1
1,1,1,11329,algebra,32,Absolute Value,0,2
1,1,1,9281,algebra,9,Absolute Value,0,3
1,1,1,5844,algebra,9,Absolute Value,0,4
1,1,1,7235,algebra,9,Absolute Value,0,5
1,1,1,4734,algebra,9,Absolute Value,0,6
1,1,1,96890,algebra,9,Absolute Value,0,7
1,1,1,4531,algebra,9,Absolute Value,0,8
1,0,1,5281,algebra,9,Absolute Value,0,9
1,1,1,16250,algebra,9,Absolute Value,0,10
1,1,1,6328,algebra,32,Absolute Value,0,1
1,1,1,29578,algebra,9,Absolute Value,0,2
1,1,1,60281,algebra,1,Absolute Value,0,1
1,0,0,115718,algebra,32,Absolute Value,0,2
1,1,1,27047,algebra,32,Absolute Value,0,3
1,1,1,22406,algebra,32,Absolute Value,0,4
1,1,1,20359,algebra,32,Absolute Value,0,5
1,1,1,8531,algebra,9,Absolute Value,0,6
1,1,1,66375,algebra,9,Absolute Value,0,7
1,1,1,24375,algebra,1,Absolute Value,0,1
1,1,1,8171,algebra,32,Absolute Value,0,2
1,1,1,10812,algebra,9,Absolute Value,0,3
1,0,1,8641,algebra,9,Absolute Value,0,4
1,1,1,46672,algebra,9,Absolute Value,0,5
1,1,1,16890,algebra,9,Absolute Value,0,6
1,0,1,10281,algebra,9,Absolute Value,0,7
1,1,1,7781,algebra,9,Absolute Value,0,8
1,1,1,4062,algebra,9,Absolute Value,0,9
1,1,1,5484,algebra,9,Absolute Value,0,10
1,0,0,19078,algebra,1,Absolute Value,0,1
1,1,1,7562,algebra,1,Absolute Value,0,2
1,1,1,9813,algebra,1,Absolute Value,0,3
1,0,1,5469,algebra,1,Absolute Value,0,4
1,0,1,5797,algebra,1,Absolute Value,0,5
1,0,1,5148,algebra,1,Absolute Value,0,6
1,0,1,6068,algebra,1,Absolute Value,0,7
1,0,1,8377,algebra,1,Absolute Value,0,8
1,0,1,10406,algebra,1,Absolute Value,0,9
1,1,1,5325,algebra,1,Absolute Value,0,10
1,1,1,2887,algebra,1,Absolute Value,0,11
1,1,1,3329,algebra,1,Absolute Value,0,12
1,0,1,14813,algebra,32,Absolute Value,0,13
1,0,1,18266,algebra,32,Absolute Value,0,14
1,0,1,5781,algebra,32,Absolute Value,0,15
1,0,1,6437,algebra,32,Absolute Value,0,16
1,1,1,7813,algebra,32,Absolute Value,0,17
1,0,1,19375,algebra,32,Absolute Value,0,18
1,0,1,5625,algebra,32,Absolute Value,0,19
1,0,1,5515,algebra,32,Absolute Value,0,20
1,0,1,4687,algebra,32,Absolute Value,0,21
1,1,1,5062,algebra,32,Absolute Value,0,22
1,1,1,12047,algebra,32,Absolute Value,0,23
1,1,1,10094,algebra,32,Absolute Value,0,24
1,1,1,11000,algebra,9,Absolute Value,0,25
1,1,1,7703,algebra,9,Absolute Value,0,26
1,1,1,5922,algebra,9,Absolute Value,0,27
1,0,1,32998,algebra,1,Absolute Value,0,1
1,1,1,23369,algebra,1,Absolute Value,0,2
1,1,1,23146,algebra,1,Absolute Value,0,3
1,1,1,24606,algebra,1,Absolute Value,0,4
1,1,1,13625,algebra,32,Absolute Value,0,5
1,1,1,25000,algebra,9,Absolute Value,0,6
1,1,1,5734,algebra,9,Absolute Value,0,7
1,1,1,14688,algebra,9,Absolute Value,0,8
1,1,1,7110,algebra,9,Absolute Value,0,9
1,1,1,11281,algebra,9,Absolute Value,0,10
1,1,1,9656,algebra,15,Absolute Value,0,11
1,1,1,6609,algebra,15,Absolute Value,0,12
1,1,1,35891,algebra,1,Absolute Value,0,1
1,1,1,21969,algebra,32,Absolute Value,0,2
1,1,1,29875,algebra,8,Absolute Value,2,3
1,1,1,160735,algebra,8,Absolute Value,2,4
1,1,1,146891,algebra,15,Absolute Value,2,5
1,1,1,24797,algebra,15,Absolute Value,2,6
1,1,1,58437,algebra,15,Absolute Value,2,7
1,1,1,29891,algebra,15,Absolute Value,2,8
1,1,1,58875,algebra,16,Absolute Value,2,9
1,0,1,37890,algebra,1,Absolute Value,0,1
1,1,1,14563,algebra,1,Absolute Value,0,2
1,1,1,38750,algebra,1,Absolute Value,0,3
1,0,1,8141,algebra,1,Absolute Value,0,4
1,1,1,17828,algebra,1,Absolute Value,0,5
1,1,1,34453,algebra,1,Absolute Value,0,1
1,0,1,59219,algebra,32,Absolute Value,0,2
1,1,1,20515,algebra,32,Absolute Value,0,3
1,1,1,15828,algebra,32,Absolute Value,0,4
1,1,1,6703,algebra,32,Absolute Value,0,5
1,1,1,19797,algebra,8,Absolute Value,2,6
1,1,1,19500,algebra,8,Absolute Value,2,7
1,1,1,8234,algebra,8,Absolute Value,2,8
1,1,1,19203,algebra,8,Absolute Value,0,9
1,1,1,12343,algebra,9,Absolute Value,0,10
1,1,1,11906,algebra,9,Absolute Value,0,11
1,0,0,18406,algebra,1,Absolute Value,0,1
1,1,1,4250,algebra,1,Absolute Value,0,2
1,1,1,5703,algebra,1,Absolute Value,0,3
1,1,1,3219,algebra,1,Absolute Value,0,4
1,1,1,25937,algebra,1,Absolute Value,0,1
1,1,1,17516,algebra,1,Absolute Value,0,1
1,1,1,18109,algebra,32,Absolute Value,0,2
1,1,1,7156,algebra,8,Absolute Value,2,3
1,1,1,7125,algebra,8,Absolute Value,2,4
1,1,1,7719,algebra,8,Absolute Value,2,5
1,1,1,10000,algebra,15,Absolute Value,2,6
1,1,1,9547,algebra,16,Absolute Value,2,7
1,1,1,9359,algebra,16,Absolute Value,2,8
1,1,1,8125,algebra,16,Absolute Value,2,9
1,1,1,3687,algebra,16,Absolute Value,2,10
1,1,1,4063,algebra,16,Absolute Value,2,11
1,0,1,6002,algebra,33,Absolute Value,0,1
1,1,1,4120,algebra,33,Absolute Value,0,2
1,0,1,13866,algebra,33,Absolute Value,0,3
1,1,1,3842,algebra,33,Absolute Value,0,4
1,1,1,15389,algebra,33,Absolute Value,0,5
1,1,1,44211,algebra,33,Absolute Value,0,6
1,0,1,116015,algebra,42,Absolute Value,0,7
1,1,1,6422,algebra,42,Absolute Value,3,8
1,1,1,9875,algebra,42,Absolute Value,0,9
1,0,1,19531,algebra,42,Absolute Value,0,10
1,1,1,8172,algebra,42,Absolute Value,0,11
1,1,1,5765,algebra,42,Absolute Value,0,12
1,1,1,6594,algebra,42,Absolute Value,3,13
1,0,1,7484,algebra,41,Absolute Value,0,14
1,1,1,4031,algebra,41,Absolute Value,0,15
1,1,1,4438,algebra,41,Absolute Value,0,16
1,0,1,7234,algebra,41,Absolute Value,0,17
1,1,1,8562,algebra,41,Absolute Value,0,18
1,0,1,57503,algebra,1,Absolute Value,0,1
1,1,1,31773,algebra,1,Absolute Value,0,2
1,1,1,5350,algebra,2,Absolute Value,0,3
1,0,1,17909,algebra,1,Absolute Value,0,1
1,1,1,6583,algebra,1,Absolute Value,0,2
1,1,1,5289,algebra,1,Absolute Value,0,3
1,1,1,8845,algebra,1,Absolute Value,0,4
1,1,1,12313,algebra,32,Absolute Value,0,5
1,1,1,10375,algebra,8,Absolute Value,2,6
1,1,1,9031,algebra,8,Absolute Value,2,7
1,1,1,12078,algebra,8,Absolute Value,2,8
1,1,1,8594,algebra,8,Absolute Value,0,9
1,1,1,18500,algebra,15,Absolute Value,0,10
1,1,1,18516,algebra,15,Absolute Value,2,11
1,1,1,19766,algebra,15,Absolute Value,2,12
1,1,1,23563,algebra,16,Absolute Value,2,13
1,1,1,18578,algebra,16,Absolute Value,2,14
1,1,1,19531,algebra,16,Absolute Value,0,15
1,1,1,22218,algebra,16,Absolute Value,2,16
1,1,1,17297,algebra,16,Absolute Value,2,17
1,1,1,29266,algebra,1,Absolute Value,0,1
1,1,1,88844,algebra,32,Absolute Value,0,2
1,1,1,13891,algebra,8,Absolute Value,0,3
1,1,1,6375,algebra,8,Absolute Value,2,4
1,0,4,14937,algebra,8,Absolute Value,2,5
1,1,1,10656,algebra,8,Absolute Value,2,6
1,1,1,6844,algebra,8,Absolute Value,2,7
1,1,1,5734,algebra,8,Absolute Value,2,8
1,1,1,7672,algebra,9,Absolute Value,0,9
1,1,1,5515,algebra,9,Absolute Value,0,10
1,1,1,7437,algebra,9,Absolute Value,0,11
1,1,1,5425,algebra,15,Absolute Value,0,12
1,1,1,11722,algebra,15,Absolute Value,0,13
1,1,1,6470,algebra,16,Absolute Value,0,14
1,1,1,13258,algebra,16,Absolute Value,0,15
1,0,1,6161,algebra,16,Absolute Value,0,16
1,1,1,16979,algebra,16,Absolute Value,0,17
1,1,1,6474,algebra,16,Absolute Value,0,18
1,1,1,3180,algebra,16,Absolute Value,0,19
1,1,1,3698,algebra,16,Absolute Value,0,20
1,1,1,4926,algebra,16,Absolute Value,0,21
1,0,1,11634,algebra,2,Absolute Value,0,1
1,1,1,5761,algebra,2,Absolute Value,0,9
1,1,0,1,algebra,13,Absolute Value,0,17
1,1,0,0,algebra,16,Absolute Value,0,20
1,1,0,0,algebra,20,Absolute Value,0,21
1,0,1,51999,algebra,26,Absolute Value,0,1
1,0,1,13541,algebra,26,Absolute Value,0,2
1,1,1,11751,algebra,26,Absolute Value,0,3
1,1,1,8945,algebra,26,Absolute Value,0,4
1,1,1,10593,algebra,26,Absolute Value,0,5
1,1,1,10641,algebra,26,Absolute Value,0,6
1,1,1,10608,algebra,26,Absolute Value,0,7
1,1,1,11456,algebra,26,Absolute Value,0,8
1,1,1,29937,algebra,26,Absolute Value,0,9
1,1,1,12017,algebra,26,Absolute Value,0,10
1,1,1,17072,algebra,26,Absolute Value,0,11
1,1,1,12928,algebra,26,Absolute Value,0,12
1,1,1,13808,algebra,26,Absolute Value,0,13
1,1,1,14928,algebra,26,Absolute Value,0,14
1,1,1,12137,algebra,26,Absolute Value,0,15
1,1,1,23024,algebra,26,Absolute Value,0,16
1,1,1,14808,algebra,26,Absolute Value,0,17
1,1,1,61195,algebra,26,Absolute Value,0,1
1,1,1,10920,algebra,26,Absolute Value,0,2
1,1,1,5946,algebra,26,Absolute Value,0,3
1,1,1,22184,algebra,26,Absolute Value,0,4
1,1,1,27257,algebra,26,Absolute Value,0,5
1,1,1,6928,algebra,26,Absolute Value,0,6
1,1,1,23280,algebra,26,Absolute Value,0,7
1,1,1,9097,algebra,26,Absolute Value,0,8
1,1,1,13075,algebra,26,Absolute Value,0,9
1,1,1,19528,algebra,26,Absolute Value,0,10
1,1,1,11080,algebra,26,Absolute Value,0,11
1,1,1,10365,algebra,26,Absolute Value,0,12
1,1,1,6800,algebra,26,Absolute Value,0,13
1,1,1,9512,algebra,26,Absolute Value,0,14
1,1,1,12736,algebra,26,Absolute Value,0,15
1,0,0,6687,algebra,14,Absolute Value,0,1
1,0,1,12031,algebra,14,Absolute Value,3,2
1,1,1,5250,algebra,14,Absolute Value,3,3
1,1,1,4328,algebra,14,Absolute Value,3,4
1,1,1,19406,algebra,14,Absolute Value,0,5
1,1,1,11641,algebra,14,Absolute Value,0,6
1,1,1,10344,algebra,14,Absolute Value,0,7
1,0,1,98201,algebra,54,Absolute Value,0,1
1,1,1,35936,algebra,54,Absolute Value,3,2
1,1,1,35046,algebra,54,Absolute Value,3,3
1,1,1,47061,algebra,54,Absolute Value,0,4
1,1,1,30062,algebra,55,Absolute Value,0,5
1,0,1,23671,algebra,54,Absolute Value,3,1
1,0,1,15468,algebra,54,Absolute Value,0,2
1,0,1,7609,algebra,54,Absolute Value,0,3
1,0,0,6547,algebra,54,Absolute Value,0,4
1,1,1,6578,algebra,54,Absolute Value,3,5
1,1,1,9906,algebra,54,Absolute Value,0,6
1,1,1,19249,algebra,54,Absolute Value,0,7
1,1,1,19702,algebra,55,Absolute Value,0,8
1,0,1,20188,algebra,54,Absolute Value,0,1
1,0,0,3688,algebra,54,Absolute Value,0,2
1,1,1,9547,algebra,54,Absolute Value,0,3
1,1,1,34719,algebra,54,Absolute Value,0,4
1,0,0,30922,algebra,54,Absolute Value,0,5
1,1,1,8906,algebra,54,Absolute Value,0,6
1,1,1,22999,algebra,55,Absolute Value,0,7
1,1,1,47311,algebra,54,Absolute Value,3,1
1,0,1,44421,algebra,55,Absolute Value,0,2
1,1,1,11421,algebra,55,Absolute Value,0,3
1,1,1,12453,algebra,55,Absolute Value,0,4
1,0,1,19140,algebra,55,Absolute Value,0,5
1,1,1,6031,algebra,55,Absolute Value,0,6
1,1,1,19203,algebra,1,Absolute Value,0,1
1,1,1,12297,algebra,2,Absolute Value,0,2
1,1,1,11234,algebra,111,Absolute Value,3,1
1,0,1,5802,algebra,58,Absolute Value,0,2
1,1,1,20719,algebra,112,Absolute Value,0,3
1,1,1,25679,algebra,1,Absolute Value,0,4
1,0,1,10425,algebra,2,Absolute Value,0,5
1,0,1,10405,algebra,2,Absolute Value,0,6
1,0,1,15056,algebra,2,Absolute Value,0,7
1,0,1,16506,algebra,2,Absolute Value,0,8
1,0,1,5390,algebra,2,Absolute Value,0,9
1,0,1,11156,algebra,2,Absolute Value,0,10
1,0,1,14359,algebra,2,Absolute Value,0,11
1,1,1,33874,algebra,2,Absolute Value,0,12
1,1,1,6437,algebra,2,Absolute Value,0,13
1,1,1,2281,algebra,2,Absolute Value,0,14
1,1,1,42377,algebra,111,Absolute Value,3,1
1,0,1,17625,algebra,112,Absolute Value,0,2
1,1,1,6781,algebra,112,Absolute Value,0,3
1,0,1,12125,algebra,112,Absolute Value,0,4
1,1,1,14328,algebra,112,Absolute Value,0,5
1,0,1,15265,algebra,58,Absolute Value,0,7
1,1,1,5860,algebra,58,Absolute Value,0,8
1,1,1,6984,algebra,58,Absolute Value,0,9
1,1,1,24844,algebra,58,Absolute Value,0,10
1,0,1,41202,algebra,44,Absolute Value,0,1
1,1,1,7734,algebra,44,Absolute Value,0,2
1,0,1,31671,algebra,44,Absolute Value,0,3
1,1,1,4625,algebra,44,Absolute Value,0,4
1,1,1,12703,algebra,44,Absolute Value,0,5
1,1,1,6922,algebra,44,Absolute Value,0,6
1,1,1,11953,algebra,45,Absolute Value,3,7
1,1,1,37639,algebra,45,Absolute Value,0,8
1,0,1,35561,algebra,44,Absolute Value,0,1
1,0,1,14852,algebra,44,Absolute Value,0,1
1,1,1,24356,algebra,45,Absolute Value,0,2
1,0,1,8122,algebra,45,Absolute Value,0,3
1,1,1,5228,algebra,45,Absolute Value,0,4
1,0,1,10826,algebra,45,Absolute Value,0,5
1,1,1,6209,algebra,45,Absolute Value,0,6
1,1,1,5288,algebra,45,Absolute Value,0,7
1,1,1,9414,algebra,45,Absolute Value,0,8
1,1,1,18588,algebra,44,Absolute Value,0,9
1,0,1,18017,algebra,44,Absolute Value,0,10
1,0,1,7227,algebra,44,Absolute Value,0,11
1,0,1,9222,algebra,44,Absolute Value,0,12
1,1,1,3980,algebra,44,Absolute Value,0,13
1,1,1,9753,algebra,44,Absolute Value,0,14
1,1,1,14284,algebra,44,Absolute Value,0,15
1,1,1,29533,algebra,1,Absolute Value,0,1
1,0,1,14829,algebra,2,Absolute Value,0,2
1,1,1,14359,algebra,2,Absolute Value,0,3
1,1,1,9933,algebra,2,Absolute Value,0,4
1,1,1,11534,algebra,2,Absolute Value,0,5
1,1,1,40491,algebra,1,Absolute Value,0,1
1,0,1,9998,algebra,1,Absolute Value,0,2
1,1,1,6438,algebra,1,Absolute Value,0,3
1,1,1,7719,algebra,1,Absolute Value,0,4
1,1,1,14191,algebra,1,Absolute Value,0,5
1,1,1,10610,algebra,1,Absolute Value,3,1
1,0,1,16201,algebra,2,Absolute Value,0,2
1,0,1,28571,algebra,2,Absolute Value,0,3
1,0,1,4802,algebra,2,Absolute Value,0,4
1,0,1,5060,algebra,2,Absolute Value,0,5
1,0,1,8806,algebra,2,Absolute Value,0,6
1,0,0,6007,algebra,2,Absolute Value,0,7
1,1,1,3886,algebra,2,Absolute Value,0,8
1,1,1,23263,algebra,1,Absolute Value,0,1
1,1,1,11333,algebra,2,Absolute Value,0,2
1,0,0,51339,algebra,1,Absolute Value,0,1
1,0,1,16587,algebra,1,Absolute Value,0,2
1,1,1,38291,algebra,1,Absolute Value,0,3
1,1,1,5078,algebra,1,Absolute Value,0,4
1,1,1,4012,algebra,1,Absolute Value,0,5
1,0,1,88842,algebra,1,Absolute Value,0,1
1,0,0,27259,algebra,1,Absolute Value,0,2
1,0,1,27892,algebra,1,Absolute Value,0,3
1,1,1,81065,algebra,1,Absolute Value,0,4
1,0,2,12480,algebra,1,Absolute Value,3,5
1,1,1,6421,algebra,1,Absolute Value,3,6
1,1,1,23678,algebra,1,Absolute Value,0,7
1,1,1,31066,algebra,2,Absolute Value,0,8
1,1,1,19903,algebra,1,Absolute Value,3,9
1,0,1,26865,algebra,1,Absolute Value,0,1
1,0,1,39874,algebra,2,Absolute Value,0,2
1,1,1,30177,algebra,2,Absolute Value,0,3
1,1,1,15007,algebra,1,Absolute Value,3,1
1,1,1,13654,algebra,2,Absolute Value,0,2
1,0,1,8978,algebra,1,Absolute Value,0,1
1,1,1,5859,algebra,1,Absolute Value,0,1
1,1,1,21363,algebra,2,Absolute Value,0,2
1,0,1,13689,algebra,1,Absolute Value,0,1
1,1,1,31804,algebra,1,Absolute Value,0,2
1,1,1,11214,algebra,1,Absolute Value,0,3
1,0,1,44006,algebra,1,Absolute Value,0,4
1,1,1,27220,algebra,1,Absolute Value,0,5
1,0,1,163795,algebra,1,Absolute Value,0,6
1,1,1,19787,algebra,1,Absolute Value,0,7
1,1,1,17287,algebra,1,Absolute Value,0,1
1,0,1,43514,algebra,1,Absolute Value,0,1
1,0,1,77619,algebra,1,Absolute Value,0,2
1,0,0,1604,algebra,1,Absolute Value,0,3
1,0,1,9584,algebra,1,Absolute Value,0,4
